;CowCode;Date;Customer number;BW Delta Process: Up;Base price;Price Modifier Fat;Subsidy Area;Farm Price Per Liter;Content Bacteria Cou;Content Lactose Perc;Income Per Day Per C;Subsidy Per Liter;Price Modifier Prote;Record Update Date;Records source;Sample Type;Record Insert Date;Cow Name;Price High;Days Milking;Average daily milkin;Average daily produc;Content Cell count;Content fat percent;Content fat per prot;Content protein perc;Content urea percent;Farm average product;Feeding total;Content Freezing Poi;Content FFA;Content VHBI;Content Fat Per Prot;Feeding minutes tota;Feed per milk ratio;Feed usage percent f;Feed usage percent f;Leftover total;Milking Last 24 hour;Production change;Production today;Production Yesterday;Passess Last 24 h;Total today;Total production fro;Max Analysis date;Analyis Date;Price date;Last Content Cell Co;Last Content Fat Per;Last Content Protein;Last Content Urea Pe;Weight average;Production period;Price Low;Price Average;Purchased feed cost;Weight Average Diffe;Feeding forecast
2247;682;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Ozzyland;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2248;683;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oxiablack;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2249;684;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Orvokki;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2250;685;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oysternut;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2251;686;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oregano;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2252;687;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oman;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2253;688;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Olvi;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2254;689;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oxbär;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2255;690;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Olkiheinä;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2256;691;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Ost-Stina;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2257;692;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Octavia;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2258;693;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Orkidé;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2259;694;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oasis;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2260;695;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oscarina;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2261;696;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oleander;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2262;698;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Omita;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2263;700;20170811;102614;;0.38;0.0025;AB;0.0;7.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Orina;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170811;20170811;20170207;144.0;0.0471;0.0341;28.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2264;701;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oriane;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2265;706;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Omega;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2266;707;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Ohari;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2267;708;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Orion;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2268;709;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Omayma;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2269;711;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Odienne;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2270;712;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Ontario;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2271;713;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Oceania;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2272;714;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Orli;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2273;715;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Ounou;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2274;716;20171130;102614;;0.38;0.0025;AB;0.0;10.0;0.0;0.0;0.07;0.006999999999999999;0;DR;;0;Odessa;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171130;20171130;20170207;223.0;0.0487;0.0367;35.0;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2275;212;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Nuoska;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2276;214;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Ninni;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2277;215;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Naava;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2278;22;20170411;56181;;0.35;0.0025;C2;0.0;23.0;0.045;0.0;0.08;0.006999999999999999;0;DR;;0;hirmu;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;527.0;0.66;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170411;20170411;20170201;137.0;0.043;0.0344;20.3;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2279;221;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Oivallus;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2280;223;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Oma;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2281;224;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Ohdake;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2282;2294;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BB;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2283;2295;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BB;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2284;2296;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;Kaksonen AY;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2285;2297;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;AY;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2286;2298;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2287;2299;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2288;23;20170411;56181;;0.35;0.0025;C2;0.0;23.0;0.045;0.0;0.08;0.006999999999999999;0;DR;;0;vaara;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;527.0;0.66;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170411;20170411;20170201;137.0;0.043;0.0344;20.3;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2289;230;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Onnenhetki;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2290;2300;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;Kartanon Cupid Onnipoika;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2291;2301;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BS;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2292;2302;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;AY;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2293;2303;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2294;2304;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;AY;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2295;2305;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BB;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2296;2306;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BS;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2297;2307;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2298;2310;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2299;2315;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2300;2316;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BS;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2301;2317;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;BB;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2302;2318;20170824;104244;;0.35;0.0025;C1;0.0;20.0;0.0466;0.0;0.073;0.006999999999999999;0;DR;;0;HOL;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;0.73;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20170824;20170824;20161213;186.0;0.0394;0.033;26.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2303;232;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Orvokki;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
2304;234;20171130;48782;;0.35;0.0025;C2;0.0;12.0;0.0457;0.0;0.08;0.006999999999999999;0;DR;;0;Oikukas;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;529.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.000 ;0.0;0.0;0.0;0.0;0.0;20171125;20171125;20170206;166.0;0.0421;0.0355;25.1;0.0;0;0.0;0.0;0.0;0.000 ;0.0
